,Bedrooms,property_type,location,price,Living area,Kitchen type,Furnished,How many fireplaces?,Garden surface,Terrace surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
4876,3,Villa,8830,"€745,000",422,Installed,No,0,1m²squaremeter,0,5390,0,Yes,Good
4877,7,Villa,8370,"€775,000",439,Hyper equipped,No,0,585,0,785,0,0,As new
4878,3,House,0,"€790,000",220,USA installed,0,0,25,0,80,2,0,Good
4879,6,House,5362,"€850,000",450,Installed,No,0,1134500,200,11345,0,Yes,Good
4880,20,House,6900,"€850,000",1200,Hyper equipped,No,0,0,0,2800,0,0,As new
4881,4,Villa,0,"€899,000",190,Hyper equipped,No,0,300,0,405,3,0,As new
4882,3,Exceptional property,1180,"€907,000",162,Hyper equipped,0,0,60,60,210,2,0,0
4883,6,House,6940,"€925,000",333,0,Yes,0,0,30,2296,4,Yes,0
4884,12,Mixed-use building,1600,"€999,999",440,Semi equipped,No,0,0,100,648,2,0,To be done up
4885,4,Villa,2390,"€1,125,000",508,Installed,No,0,2500,0,3079,0,Yes,Good
4886,4,House,2000,"€1,150,000",348,Hyper equipped,No,0,56,55,144,0,0,As new
4887,4,Villa,2900,"€1,250,000",395,Hyper equipped,No,0,0,0,2399,0,Yes,As new
4888,4,Villa,3150,"€1,250,000",379,Hyper equipped,No,0,15000,0,15547,0,0,As new
4889,1,House,2800,"€1,500,000",973,Installed,No,0,0,79,429,0,0,Good
4890,6,Mansion,0,"€1,625,000",400,Installed,0,0,0,0,575,2,0,Good
4891,8,Villa,8301,"€1,875,000",270,Hyper equipped,No,0,0,0,350,0,0,As new
4892,6,Apartment block,0,"€1,990,000",420,Hyper equipped,0,0,0,15,180,2,No,As new
4893,10,House,0,"€2,750,000",845,USA installed,No,0,4200,0,4210,4,No,As new
4894,5,House,0,"€2,850,000",900,Hyper equipped,No,0,1260,0,3160,4,Yes,As new
4895,3,House,1600,"€335,000",179,Installed,No,0,0,0,299,0,0,Good
4896,0,Studio,1030,"€105,000",40,0,0,0,0,0,0,0,0,To renovate
4897,1,Apartment,7500,"€105,000",72,Not installed,No,0,0,0,0,0,0,0
4898,0,Studio,1070,"€109,000",35,Semi equipped,No,0,0,8,0,4,No,To be done up
4899,1,Apartment,4020,"€109,000",50,Semi equipped,No,0,0,0,0,2,0,To be done up
4900,0,Studio,1090,"€114,000",36,0,No,0,0,5,0,0,0,To renovate
4901,1,Kot,2000,"€119,000",23,Installed,Yes,0,0,0,0,0,0,As new
4902,2,Apartment,4030,"€125,000",67,Not installed,No,0,0,0,0,2,No,To renovate
4903,1,Apartment,9700,"€125,000",76,0,No,0,0,0,0,0,0,0
4904,1,Apartment,8670,"€129,000",27,Hyper equipped,No,0,0,0,0,0,0,As new
4905,1,Apartment,2020,"€130,000",65,Semi equipped,No,0,0,0,0,2,0,As new
4906,1,Apartment,8870,"€132,800",53,Installed,No,0,0,0,0,1,0,As new
4907,2,Apartment,8400,"€144,000",133,Installed,0,0,0,0,0,0,0,Good
4908,1,Apartment,7090,"€147,000",69,Hyper equipped,0,0,0,0,0,2,0,As new
4909,1,Apartment,1020,"€150,000",65,Installed,No,0,0,3,0,2,0,To be done up
4910,2,Apartment,6238,Make,55,Installed,No,0,0,0,0,3,No,As new
4911,0,Studio,0,Make,38,USA hyper equipped,No,0,0,0,0,2,No,As new
4912,1,Apartment,0,"€159,000",55,Hyper equipped,No,0,0,8,0,2,0,Good
4913,2,Apartment,8434,"€159,000",63,Installed,No,0,0,0,0,2,No,To be done up
4914,2,Apartment,9000,"€159,000",68,Installed,No,0,0,16,0,2,No,As new
4915,2,Apartment,9940,"€159,000",68,Installed,No,0,0,16,0,2,No,As new
4916,1,Apartment,0,"€160,000",50,Semi equipped,No,0,0,10,0,4,0,To be done up
4917,2,Apartment,6240,"€160,350",70,Installed,No,0,0,0,0,0,0,Good
4918,2,Apartment,6240,"€160,350",70,Installed,No,0,0,0,0,0,0,Good
4919,2,Apartment,2100,"€164,000",85,Semi equipped,No,0,0,3,0,2,0,To be done up
4920,2,Apartment,6060,"€165,000",70,Hyper equipped,No,0,0,8,0,2,No,As new
4921,2,Apartment,0,Make,70,Semi equipped,No,0,0,0,0,2,No,As new
4922,2,Apartment,0,Make,70,Semi equipped,No,0,0,0,0,2,No,As new
4923,2,Apartment,1000,"€169,000",55,USA hyper equipped,Yes,0,0,0,0,2,0,As new
4924,2,Apartment,9300,"€169,000",78,Installed,Yes,0,0,0,0,2,0,Good
4925,2,Apartment,9500,"€169,000",66,Semi equipped,No,0,0,9,0,2,No,Good
4926,2,Apartment,0,"€170,000",85,Not installed,No,0,0,4,0,2,No,To renovate
4927,0,Studio,0,"€170,000",33,Installed,No,0,0,10,0,3,No,To be done up
4928,2,Apartment,5363,"€172,000",155,Installed,0,0,245,0,0,4,0,Good
4929,2,Apartment,1070,"€175,000",85,Installed,No,0,0,15,0,1,0,To be done up
4930,1,Apartment,1300,"€175,000",75,USA hyper equipped,No,0,0,0,0,2,0,Just renovated
4931,1,Apartment,8020,"€175,000",77,Installed,0,0,31,31,0,3,0,Just renovated
4932,1,Apartment,8301,"€178,000",47,Installed,0,0,0,0,0,3,0,Good
4933,2,Apartment,8370,"€179,000",81,Installed,No,0,0,0,0,0,No,As new
4934,0,Studio,8430,"€179,000",40,Installed,No,0,0,0,0,2,No,As new
4935,2,Apartment,9320,"€179,000",102,Hyper equipped,0,0,0,0,0,2,0,As new
4936,3,Duplex,8400,"€184,000",90,Installed,0,0,0,0,0,2,0,Good
4937,2,Apartment,2140,"€185,000",75,Installed,No,0,0,0,0,2,No,As new
4938,2,Ground floor,8531,"€188,000",95,Hyper equipped,No,0,0,0,0,0,0,As new
4939,2,Apartment,1082,"€189,000",71,Installed,0,0,0,6,0,0,0,Good
4940,1,Apartment,8450,"€189,000",70,Installed,No,0,0,0,0,0,No,As new
4941,3,Apartment,8930,"€189,000",0,Installed,No,0,0,0,0,0,No,As new
4942,1,Apartment,4100,"€189,500",90,Installed,No,0,300,4,0,4,No,As new
4943,1,Apartment,7850,"€190,000",67,Installed,No,0,0,0,0,0,0,0
4944,2,Apartment,1300,"€195,000",105,Semi equipped,No,0,0,5,0,2,No,To be done up
4945,2,Apartment,4000,"€195,000",98,Semi equipped,0,0,0,13,0,2,0,To renovate
4946,1,Apartment,8450,"€196,000",71,Installed,No,0,0,3,0,1,No,Good
4947,3,Apartment,6043,"€197,500",165,Installed,No,0,0,4,0,0,No,As new
4948,2,Apartment,0,"€199,000",215,Installed,No,2,0,0,0,4,0,Good
4949,2,Apartment,4000,"€199,000",90,Installed,No,0,0,6,0,2,No,As new
4950,2,Apartment,4040,"€199,000",76,USA installed,0,0,0,50,0,2,0,As new
4951,0,Studio,8400,"€199,000",41,Installed,Yes,0,0,33,0,4,No,Good
4952,2,Apartment,2640,"€199,500",82,Installed,No,0,0,11,0,2,No,As new
4953,2,Apartment,8400,"€199,500",76,Installed,No,0,0,3,0,2,No,As new
4954,2,Apartment,4100,Make,98,Semi equipped,0,0,0,8,0,3,0,Good
4955,2,Apartment,5100,"€200,000",80,Installed,No,0,0,0,0,2,No,As new
4956,2,Apartment,2020,"€205,000",80,Installed,No,0,0,2,0,2,No,Good
4957,2,Apartment,8740,"€205,000",90,Installed,No,0,0,15,0,0,0,Good
4958,2,Apartment,9230,"€205,000",83,Installed,No,0,0,4,0,0,0,As new
4959,2,Apartment,0,"€209,000",115,Installed,No,0,0,21,0,2,No,Good
4960,0,Studio,1030,"€210,000",71,0,0,0,0,0,0,0,0,To renovate
4961,2,Apartment,8450,"€210,000",75,Installed,0,0,0,0,0,0,0,As new
4962,2,Apartment,8670,"€210,000",96,Hyper equipped,No,0,0,0,0,2,No,As new
4963,2,Apartment,2018,"€215,000",70,Installed,0,0,0,2,0,2,0,Good
4964,2,Apartment,0,"€219,000",90,Semi equipped,No,0,0,0,0,2,0,Good
4965,2,Duplex,3530,"€219,000",90,Hyper equipped,0,0,0,0,0,2,0,As new
4966,2,Apartment,9470,"€219,000",90,Hyper equipped,0,0,0,7,0,2,0,As new
4967,1,Apartment,0,"€220,000",60,Hyper equipped,No,0,0,2,0,2,0,Just renovated
4968,2,Apartment,6780,"€220,000",90,0,No,0,0,0,0,3,0,0
4969,2,Apartment,1080,"€225,000",110,Installed,No,0,0,8,0,2,No,As new
4970,2,Apartment,0,"€225,000",91,Installed,0,0,0,15,0,0,0,Good
4971,1,Apartment,4000,"€225,000",70,Not installed,No,0,0,6,0,3,No,To be done up
4972,2,Apartment,4000,"€225,000",146,Hyper equipped,0,0,0,0,0,0,0,Just renovated
4973,3,Duplex,4500,"€225,000",112,Installed,No,0,0,0,0,0,0,Good
4974,2,Apartment,0,"€225,000",84,Installed,No,0,0,75,0,0,No,Good
4975,2,Ground floor,2060,"€229,000",72,Hyper equipped,No,0,0,0,0,0,0,As new
4976,2,Apartment,8400,"€229,000",80,Installed,No,0,0,3,0,2,No,Good
4977,1,Apartment,0,"€230,000",90,Installed,0,0,0,0,0,2,No,As new
4978,1,Apartment,0,"€235,000",79,Semi equipped,No,0,50,50,0,2,No,To renovate
4979,1,Apartment,1060,"€235,000",50,Installed,No,0,0,4,0,2,0,0
4980,2,Apartment,0,"€235,000",94,Installed,No,0,0,0,0,0,0,Good
4981,2,Apartment,1400,"€235,000",103,Hyper equipped,No,0,2000,15,0,4,No,As new
4982,3,Duplex,0,"€235,000",90,USA installed,No,0,0,0,0,3,0,Good
4983,2,Apartment,8530,"€235,000",88,Hyper equipped,No,0,0,7,0,0,0,0
4984,2,Apartment,9050,"€235,000",103,Installed,No,1,0,0,0,4,0,To be done up
4985,3,Apartment,0,"€239,000",124,Installed,No,0,0,0,0,2,No,Good
4986,2,Apartment,1500,"€239,000",79,Installed,No,0,1m²squaremeter,0,0,3,No,Good
4987,1,Studio,3001,"€239,000",34,Hyper equipped,No,0,0,6,0,4,No,As new
4988,1,Apartment,0,"€239,000",85,USA hyper equipped,No,0,0,0,0,3,No,Good
4989,2,Apartment,1070,"€240,000",88,USA installed,No,0,500,5,0,0,No,As new
4990,3,Apartment,0,"€240,000",108,Semi equipped,No,1,0,11,0,2,0,To be done up
4991,2,Apartment,6700,"€240,000",73,Installed,No,0,0,0,0,0,0,As new
4992,1,Apartment,1000,"€245,000",73,Installed,No,0,0,2,0,0,0,0
4993,1,Apartment,0,"€245,000",70,Semi equipped,No,0,0,28,0,0,No,To renovate
4994,2,Apartment,2180,"€245,000",90,Installed,No,0,0,12,0,2,0,Good
4995,1,Apartment,0,"€249,000",60,USA hyper equipped,No,0,0,6,0,0,No,Good
4996,2,Apartment,5000,Make,0,Semi equipped,No,0,200,39,0,2,No,Good
4997,2,Apartment,8400,"€249,000",82,Installed,No,0,0,4,0,2,No,As new
4998,3,Apartment,9140,"€249,000",105,Installed,No,0,0,0,0,3,0,Good
4999,2,Apartment,9320,"€249,000",89,Hyper equipped,No,0,0,6,0,2,No,As new
5000,2,Ground floor,8000,"€249,500",102,Installed,No,0,0,0,0,0,No,Good
5001,2,Apartment,9320,"€249,500",85,Hyper equipped,No,0,0,8,0,2,0,As new
5002,3,Apartment,6183,Make,149,Installed,No,0,0,8,0,3,No,As new
5003,1,Penthouse,7190,"€249,950",84,Hyper equipped,Yes,0,0,20,0,4,0,As new
5004,1,Apartment,0,"€250,000",50,0,No,0,0,6,0,2,No,Good
5005,4,Apartment,4280,"€250,000",127,Hyper equipped,No,0,0,3,0,2,0,Good
5006,2,Apartment,8434,"€250,000",88,Hyper equipped,No,0,0,0,0,2,No,Good
5007,2,Apartment,2020,"€260,000",109,Installed,No,0,0,4,0,2,No,As new
5008,0,Studio,1000,"€265,000",45,USA hyper equipped,0,0,0,10,0,3,0,As new
5009,2,Apartment,0,"€265,000",72,Not installed,No,0,0,15,0,0,No,To be done up
5010,1,Studio,0,"€265,000",55,USA hyper equipped,No,0,0,5,0,0,No,As new
5011,2,Apartment,8400,"€269,000",90,Installed,No,0,0,4,0,2,No,Just renovated
5012,2,Apartment,9940,"€269,000",90,Installed,No,0,0,6,0,4,No,As new
5013,1,Apartment,0,"€270,000",60,Semi equipped,No,0,0,3,0,0,0,To renovate
5014,3,Duplex,2250,"€270,000",115,Installed,No,0,0,20,0,1,No,Good
5015,1,Apartment,4682,"€270,000",100,Hyper equipped,0,0,0,18,0,4,0,As new
5016,2,Apartment,0,"€275,000",95,Semi equipped,No,0,0,0,0,2,0,Good
5017,2,Apartment,0,"€275,000",90,USA hyper equipped,No,0,0,30,0,2,No,Just renovated
5018,2,Apartment,0,"€275,000",85,Semi equipped,No,0,0,14,0,4,No,Good
5019,2,Duplex,0,"€275,000",95,USA hyper equipped,0,0,0,0,0,2,0,As new
5020,2,Ground floor,1790,"€279,000",95,Installed,No,0,0,0,0,2,0,As new
5021,1,Ground floor,0,"€280,000",104,Installed,No,0,42,0,0,2,No,As new
5022,2,Apartment,1180,"€285,000",88,Installed,No,0,0,11,0,2,No,As new
5023,2,Apartment,8200,"€285,000",90,Hyper equipped,No,0,0,0,0,4,No,As new
5024,2,Apartment,8420,"€285,000",77,Hyper equipped,No,0,0,0,0,0,0,As new
5025,2,Apartment,8400,"€289,000",85,Installed,No,0,0,3,0,0,No,As new
5026,3,Apartment,0,"€295,000",107,Hyper equipped,No,0,0,10,0,3,No,As new
5027,1,Loft,4000,"€295,000",145,Semi equipped,No,0,0,15,0,0,0,Good
5028,1,Apartment,8301,"€295,000",37,USA hyper equipped,Yes,0,0,0,0,2,No,Good
5029,3,Apartment,8670,"€295,000",87,Hyper equipped,No,0,0,4,0,0,No,As new
5030,2,Duplex,2060,"€299,000",106,Hyper equipped,No,0,14,19,0,0,0,As new
5031,2,Ground floor,8000,"€299,000",90,Hyper equipped,No,0,0,14,0,0,No,As new
5032,3,Loft,9690,"€299,000",129,Hyper equipped,No,0,0,48,0,0,0,As new
5033,3,Loft,9690,"€299,000",129,Hyper equipped,No,0,0,48,0,0,0,As new
5034,2,Apartment,3550,"€305,000",128,Installed,No,0,0,25,0,2,0,As new
5035,2,Apartment,2000,"€309,900",90,Hyper equipped,No,0,0,0,0,2,No,As new
5036,2,Apartment,3500,"€310,000",95,Installed,No,0,0,26,0,2,0,As new
5037,2,Apartment,2640,"€315,000",110,USA hyper equipped,No,0,0,7,0,3,No,Just renovated
5038,2,Apartment,8400,"€315,000",106,USA installed,No,0,0,4,0,1,No,Good
5039,2,Apartment,4100,"€316,000",102,Installed,No,0,0,8,0,0,0,0
5040,3,Apartment,2018,"€319,000",110,Installed,No,0,0,0,0,2,No,As new
5041,3,Apartment,0,"€324,995",96,USA installed,No,0,129,33,0,2,0,As new
5042,2,Apartment,1200,"€325,000",90,Installed,No,0,0,2,0,2,0,0
5043,2,Apartment,0,"€325,000",100,Installed,No,0,0,0,0,2,0,As new
5044,3,Apartment,2060,"€325,000",136,Installed,0,0,0,15,0,2,0,Good
5045,2,Apartment,8400,"€325,000",98,Installed,Yes,0,0,3,0,2,No,As new
5046,2,Apartment,8670,"€325,000",88,Installed,Yes,0,0,0,0,0,0,Just renovated
5047,2,Apartment,1500,"€329,000",96,Hyper equipped,0,0,0,0,0,3,0,As new
5048,2,Apartment,3500,"€329,000",104,Installed,0,0,0,12,0,2,0,As new
5049,2,Apartment,1640,"€330,000",107,USA hyper equipped,No,0,0,0,0,1,0,As new
5050,2,Apartment,1652,"€330,000",107,USA hyper equipped,No,0,0,0,0,1,0,As new
5051,2,Apartment,2640,"€330,000",115,USA hyper equipped,No,0,0,36,0,3,No,Just renovated
5052,2,Loft,2800,"€335,000",101,Hyper equipped,No,0,0,70,0,0,No,As new
5053,3,Apartment,8420,"€335,000",95,Hyper equipped,No,0,0,0,0,0,No,As new
5054,2,Apartment,1160,"€340,000",80,Installed,No,0,0,7,0,2,No,As new
5055,2,Apartment,1180,"€345,000",85,Installed,No,0,0,10,0,4,0,0
5056,2,Apartment,1930,"€345,000",90,USA hyper equipped,Yes,0,0,10,0,2,0,As new
5057,2,Apartment,3000,"€345,000",81,Installed,No,0,0,6,0,0,No,As new
5058,3,Apartment,3200,"€345,000",135,Installed,No,0,0,20,0,2,No,As new
5059,1,Apartment,0,"€349,000",81,USA hyper equipped,Yes,0,0,8,0,2,Yes,As new
5060,2,Ground floor,0,"€349,000",100,Hyper equipped,0,0,0,8,0,3,No,As new
5061,1,Apartment,8400,"€349,500",75,Installed,Yes,0,0,0,0,2,No,Just renovated
5062,3,Apartment,1930,"€350,000",95,USA hyper equipped,No,0,0,12,0,2,0,As new
5063,2,Apartment,8400,"€350,000",76,Installed,No,0,0,17,0,2,No,To be done up
5064,0,Studio,9000,"€358,000",61,Hyper equipped,Yes,0,0,5,0,2,0,As new
5065,2,Duplex,0,"€369,000",103,USA semi equipped,No,0,0,12,0,2,0,Good
5066,2,Duplex,2070,"€369,000",120,Hyper equipped,0,0,0,0,0,0,0,As new
5067,2,Apartment,9000,"€369,500",81,Installed,No,0,0,16,0,0,0,0
5068,2,Ground floor,0,"€375,000",118,Installed,No,0,0,0,0,3,0,Good
5069,2,Apartment,0,"€375,000",118,Installed,No,0,0,0,0,3,0,Good
5070,3,Duplex,1500,"€375,000",148,Installed,No,0,0,6,0,0,No,As new
5071,3,Apartment,2600,"€375,000",130,Installed,No,0,0,0,0,2,0,As new
5072,2,Apartment,8434,"€375,000",115,Installed,No,0,500,22,0,0,0,Good
5073,2,Apartment,8660,"€375,000",74,Installed,0,0,0,0,0,0,No,As new
5074,3,Apartment,0,"€379,000",126,Semi equipped,No,0,0,2,0,2,No,Good
5075,3,Ground floor,0,"€379,000",100,Installed,No,0,160,15,0,3,0,Good
5076,2,Apartment,8000,"€379,000",104,Hyper equipped,No,1,0,5,0,2,0,As new
5077,2,Ground floor,0,"€380,000",103,Hyper equipped,No,0,0,35,0,2,No,As new
5078,2,Duplex,1040,"€380,000",120,Installed,No,0,0,0,0,2,No,Good
5079,3,Apartment,1410,"€385,000",106,Hyper equipped,No,0,0,11,0,3,0,As new
5080,3,Apartment,1200,"€395,000",120,Installed,No,0,0,8,0,3,No,As new
5081,3,Apartment,0,"€395,000",120,Hyper equipped,No,0,0,9,0,3,No,As new
5082,3,Apartment,3000,"€395,000",101,Installed,Yes,0,0,0,0,0,0,Good
5083,3,Loft,1060,"€400,000",162,Installed,No,0,0,12,0,2,No,As new
5084,2,Apartment,0,"€425,000",90,USA hyper equipped,No,0,0,9,0,4,No,Good
5085,2,Apartment,0,"€425,000",120,Hyper equipped,No,0,0,0,0,0,0,Just renovated
5086,3,Penthouse,3600,"€425,000",143,Hyper equipped,0,0,0,56,0,0,No,As new
5087,2,Loft,3111,"€429,000",176,Installed,0,0,0,31,0,2,0,Good
5088,1,Apartment,0,"€435,000",112,0,No,0,0,0,0,0,No,Good
5089,3,Loft,0,"€440,000",178,Hyper equipped,No,0,0,0,0,2,No,As new
5090,2,Apartment,3000,"€440,000",79,Hyper equipped,No,0,840,13,0,2,0,As new
5091,2,Apartment,2018,"€445,000",116,Installed,No,0,0,13,0,2,No,As new
5092,3,Penthouse,3920,"€445,000",178,Hyper equipped,No,1,0,28,0,2,0,As new
5093,3,Apartment,0,"€450,000",177,Hyper equipped,No,0,0,0,0,2,No,As new
5094,3,Apartment,9340,"€450,000",162,Hyper equipped,No,0,0,13,0,0,0,As new
5095,1,Ground floor,0,"€465,000",72,USA hyper equipped,No,0,0,15,0,0,No,As new
5096,3,Apartment,8620,"€465,000",125,Installed,No,0,0,0,0,3,0,Good
5097,3,Apartment,2320,"€469,000",160,Hyper equipped,No,1,0,15,0,1,0,As new
5098,2,Ground floor,2060,"€479,000",140,Hyper equipped,No,0,93,0,0,0,0,As new
5099,3,Apartment,0,"€490,000",140,Semi equipped,No,0,0,4,0,2,No,To be done up
5100,2,Apartment,0,"€490,000",73,USA hyper equipped,No,0,0,7,0,2,0,Good
5101,2,Apartment,8300,"€490,000",76,Installed,No,0,0,0,0,0,0,Just renovated
5102,3,Apartment,0,"€495,000",110,USA hyper equipped,No,0,0,8,0,2,No,As new
5103,3,Apartment,2018,"€495,000",165,Installed,0,1,0,0,0,2,0,Good
5104,2,Apartment,0,"€500,000",90,USA uninstalled,No,0,0,12,0,2,No,As new
5105,3,Apartment,0,"€500,000",150,Hyper equipped,No,0,0,30,0,2,0,As new
5106,3,Penthouse,1140,"€519,000",162,Hyper equipped,0,0,0,57,0,0,0,Good
5107,4,Apartment,1180,"€535,000",160,Installed,0,1,0,8,0,3,0,Good
5108,2,Apartment,0,"€540,000",95,Installed,No,0,0,12,0,2,0,Just renovated
5109,4,Apartment,3300,"€544,000",270,Installed,No,1,700,99,0,2,No,Good
5110,4,Ground floor,1170,"€549,000",146,Installed,0,0,0,50,0,2,No,Good
5111,2,Duplex,0,"€560,000",124,USA hyper equipped,No,0,90,0,0,2,No,As new
5112,2,Duplex,0,"€560,000",124,USA hyper equipped,No,0,90,0,0,2,No,As new
5113,3,Apartment,0,"€565,000",179,Installed,No,0,0,0,0,2,0,Just renovated
5114,2,Ground floor,0,"€590,000",200,USA hyper equipped,No,0,310,20,0,2,0,Good
5115,2,Penthouse,0,"€590,000",95,USA hyper equipped,No,0,0,35,0,3,0,Good
5116,2,Penthouse,0,"€595,000",102,USA hyper equipped,No,0,0,30,0,3,0,Good
5117,2,Apartment,2018,"€595,000",170,Hyper equipped,No,1,0,4,0,2,No,As new
5118,2,Apartment,8300,"€595,000",97,Installed,0,0,0,20,0,2,No,As new
5119,2,Apartment,8300,"€595,000",0,Installed,0,0,0,0,0,2,No,Good
5120,2,Apartment,8400,"€599,000",100,Hyper equipped,Yes,1,0,5,0,2,No,As new
5121,4,Apartment,0,"€620,000",225,Hyper equipped,No,1,100,0,0,2,0,As new
5122,3,Apartment,0,"€625,000",142,Installed,No,0,0,80,0,0,Yes,0
5123,3,Apartment,0,"€645,000",175,Installed,0,0,0,10,0,2,0,To renovate
5124,3,Penthouse,8400,"€665,000",144,USA hyper equipped,No,1,0,0,0,0,No,0
5125,2,Apartment,9000,"€685,000",114,Installed,No,0,0,0,0,2,No,As new
5126,4,Penthouse,2930,"€745,000",286,Installed,No,1,0,13,0,2,No,As new
5127,3,Duplex,0,"€750,000",195,USA hyper equipped,No,0,0,8,0,4,No,0
5128,2,Apartment,1200,"€760,000",194,Installed,0,0,0,30,0,2,0,As new
5129,4,Apartment,0,"€785,000",210,Hyper equipped,No,0,0,16,0,2,No,As new
5130,3,Apartment,0,"€785,000",180,USA hyper equipped,0,1,2000,25,0,2,0,As new
5131,2,Apartment,4000,"€787,000",175,USA hyper equipped,Yes,0,0,11,0,2,No,As new
5132,3,Apartment,0,"€790,000",232,Installed,0,0,0,0,0,3,0,As new
5133,3,Apartment,1170,"€849,000",195,Hyper equipped,No,0,0,40,0,4,0,0
5134,3,Duplex,1000,"€850,000",239,USA installed,0,0,0,5,0,2,No,Good
5135,3,Ground floor,0,"€850,000",180,USA hyper equipped,No,0,0,0,0,0,No,Good
5136,3,Apartment,2000,"€850,000",0,Hyper equipped,No,0,0,0,0,0,No,As new
5137,3,Apartment,1190,"€860,000",165,USA hyper equipped,No,0,0,21,0,2,0,0
5138,5,Apartment,0,"€875,000",420,Not installed,No,0,0,20,0,2,No,To restore
5139,4,Apartment,1050,"€890,000",155,0,0,0,0,0,0,2,0,As new
5140,2,Apartment,0,"€930,000",120,USA hyper equipped,0,0,0,10,0,2,No,As new
5141,3,Apartment,2000,"€960,000",200,USA hyper equipped,No,1,0,15,0,3,No,As new
5142,3,Ground floor,1160,"€995,000",167,USA hyper equipped,No,0,249,81,0,3,No,0
5143,3,Apartment,0,"€995,000",95,Hyper equipped,Yes,0,0,0,0,2,No,Just renovated
5144,2,Apartment,0,"€1,100,000",166,USA hyper equipped,0,0,0,52,0,3,No,As new
5145,4,Apartment,0,"€1,125,000",240,Hyper equipped,No,0,240,70,0,3,No,Good
5146,3,Apartment,0,"€1,190,000",220,Hyper equipped,No,0,0,0,0,0,No,As new
5147,3,Penthouse,0,"€1,200,000",238,USA hyper equipped,No,0,0,125,0,3,No,As new
5148,3,Duplex,1050,"€1,250,000",200,Hyper equipped,No,0,0,25,0,0,No,As new
5149,3,Apartment,0,"€1,250,000",180,Installed,No,0,700,40,0,4,No,To be done up
5150,3,Apartment,0,"€1,290,000",160,USA installed,No,0,160,0,0,2,No,Good
5151,3,Apartment,1190,"€1,295,000",315,USA hyper equipped,No,0,0,0,0,0,No,As new
5152,3,Loft,0,"€1,295,000",315,USA hyper equipped,No,0,0,0,0,2,0,As new
5153,3,Apartment,0,"€1,295,000",126,Installed,0,0,0,0,0,3,No,Good
5154,4,Duplex,0,"€1,340,000",330,Hyper equipped,No,0,500,100,0,3,No,As new
5155,4,Penthouse,0,"€1,400,000",265,Hyper equipped,0,0,0,26,0,4,0,Good
5156,4,Apartment,0,"€1,450,000",360,0,No,0,0,85,0,2,No,As new
5157,3,Apartment,0,"€1,480,000",260,Installed,No,1,0,0,0,3,No,Good
5158,3,Apartment,0,"€1,480,000",260,Hyper equipped,0,0,0,65,0,4,0,As new
5159,3,Apartment,0,"€1,490,000",263,Hyper equipped,No,0,0,48,0,2,No,As new
5160,3,Apartment,0,"€1,500,000",280,Hyper equipped,No,0,0,0,0,0,No,Good
5161,3,Apartment,0,"€1,700,000",245,0,No,1,0,0,0,2,No,As new
5162,5,Apartment,0,"€2,250,000",500,USA hyper equipped,No,0,0,0,0,2,No,Just renovated
5163,4,Duplex,8300,"€2,950,000",200,0,Yes,0,0,2,0,2,No,As new
5164,2,Penthouse,0,"€3,200,000",242,Hyper equipped,No,0,0,100,0,3,No,As new
5165,5,Duplex,0,"€3,295,000",480,Hyper equipped,No,0,0,0,0,4,No,As new
